wl (nm); Emeas; Emod_sc - Retrieved values (SS = -0.118 nm, FWHM =  5.778 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  3.500 nm)
523.00000; 1.3136030; 1.2559328; 1.2431568
524.00000; 1.3205684; 1.2551878; 1.2440498
525.00000; 1.3230520; 1.2408912; 1.2418748
526.00000; 1.3251259; 1.2208633; 1.2406370
527.00000; 1.3270943; 1.2179782; 1.2433928
528.00000; 1.3316913; 1.2395593; 1.2502227
529.00000; 1.3376544; 1.2667020; 1.2580657
530.00000; 1.3456363; 1.2809364; 1.2632945
531.00000; 1.3512760; 1.2758050; 1.2640450
532.00000; 1.3545793; 1.2565082; 1.2617441
533.00000; 1.3538639; 1.2406964; 1.2596269
534.00000; 1.3525834; 1.2438420; 1.2600532
535.00000; 1.3506730; 1.2602647; 1.2628035
536.00000; 1.3492980; 1.2730134; 1.2655722
537.00000; 1.3479081; 1.2750743; 1.2659483
538.00000; 1.3438735; 1.2684853; 1.2631834
539.00000; 1.3392365; 1.2554391; 1.2586544
540.00000; 1.3340094; 1.2420549; 1.2547101
541.00000; 1.3316112; 1.2385335; 1.2534452
542.00000; 1.3312540; 1.2461267; 1.2553367
543.00000; 1.3351612; 1.2573506; 1.2591590
544.00000; 1.3382680; 1.2661519; 1.2628552
545.00000; 1.3408391; 1.2696716; 1.2647262
546.00000; 1.3429449; 1.2670251; 1.2642162
547.00000; 1.3440646; 1.2600921; 1.2619763
548.00000; 1.3442049; 1.2531810; 1.2593257
549.00000; 1.3457926; 1.2500000; 1.2575058
550.00000; 1.3469517; 1.2507474; 1.2570537
551.00000; 1.3464516; 1.2536143; 1.2577597
552.00000; 1.3456118; 1.2570274; 1.2587529
553.00000; 1.3445113; 1.2602652; 1.2588788
554.00000; 1.3417559; 1.2615480; 1.2571444
555.00000; 1.3381827; 1.2574851; 1.2531978
556.00000; 1.3336261; 1.2476234; 1.2476468
557.00000; 1.3264600; 1.2360391; 1.2419355
558.00000; 1.3197166; 1.2274952; 1.2377041
559.00000; 1.3150686; 1.2255988; 1.2359576
560.00000; 1.3127947; 1.2305608; 1.2365104
561.00000; 1.3120747; 1.2374815; 1.2382165
562.00000; 1.3128103; 1.2420466; 1.2395444
563.00000; 1.3129690; 1.2432262; 1.2394314
564.00000; 1.3126341; 1.2391835; 1.2377984
565.00000; 1.3093967; 1.2308255; 1.2354716
566.00000; 1.3055442; 1.2255224; 1.2335586
567.00000; 1.3010641; 1.2275772; 1.2327607
568.00000; 1.2973498; 1.2314572; 1.2331904
569.00000; 1.2942172; 1.2313947; 1.2347197
570.00000; 1.2913433; 1.2300094; 1.2372356
571.00000; 1.2906222; 1.2339249; 1.2405471
572.00000; 1.2930717; 1.2437176; 1.2438830
573.00000; 1.2959615; 1.2511822; 1.2461399
574.00000; 1.2977935; 1.2501892; 1.2465432
575.00000; 1.2963783; 1.2441857; 1.2451923
576.00000; 1.2953940; 1.2392537; 1.2429688
577.00000; 1.2945567; 1.2361754; 1.2409956
578.00000; 1.2956913; 1.2338676; 1.2401277
579.00000; 1.2981384; 1.2340673; 1.2406764
580.00000; 1.3024327; 1.2377631; 1.2422859
581.00000; 1.3074323; 1.2432490; 1.2440699
582.00000; 1.3114068; 1.2477984; 1.2447844
583.00000; 1.3107266; 1.2483860; 1.2433449
584.00000; 1.3045867; 1.2432831; 1.2391982
585.00000; 1.2948037; 1.2345931; 1.2324422
586.00000; 1.2779698; 1.2257942; 1.2237748
587.00000; 1.2596077; 1.2150970; 1.2144901
588.00000; 1.2390289; 1.1991350; 1.2064242
589.00000; 1.2254587; 1.1856810; 1.2014563
590.00000; 1.2164830; 1.1864568; 1.2005541
591.00000; 1.2200334; 1.1983134; 1.2031359
592.00000; 1.2264968; 1.2090727; 1.2074445
593.00000; 1.2351406; 1.2141550; 1.2115208
594.00000; 1.2402324; 1.2158393; 1.2140969
595.00000; 1.2446567; 1.2160963; 1.2147342
596.00000; 1.2480030; 1.2151122; 1.2134970
597.00000; 1.2515827; 1.2121588; 1.2106704
598.00000; 1.2549671; 1.2071906; 1.2067268
599.00000; 1.2575533; 1.2009577; 1.2024056
600.00000; 1.2596106; 1.1942013; 1.1987050
601.00000; 1.2610642; 1.1888711; 1.1964460
602.00000; 1.2639375; 1.1885714; 1.1960501
603.00000; 1.2668766; 1.1939767; 1.1970527
604.00000; 1.2699097; 1.2004761; 1.1982877
605.00000; 1.2713199; 1.2027928; 1.1984666
606.00000; 1.2716474; 1.2002609; 1.1967840
607.00000; 1.2688136; 1.1950877; 1.1931318
608.00000; 1.2645259; 1.1886572; 1.1878822
609.00000; 1.2589826; 1.1817750; 1.1815140
610.00000; 1.2547429; 1.1751954; 1.1743905
611.00000; 1.2501635; 1.1682736; 1.1668807
612.00000; 1.2448301; 1.1592661; 1.1592653
613.00000; 1.2378643; 1.1493149; 1.1523650
614.00000; 1.2307863; 1.1415621; 1.1471849
615.00000; 1.2259479; 1.1368162; 1.1446867
616.00000; 1.2240096; 1.1359367; 1.1453398
617.00000; 1.2243332; 1.1420150; 1.1487116
618.00000; 1.2269207; 1.1534942; 1.1533739
619.00000; 1.2273734; 1.1635092; 1.1573290
620.00000; 1.2234535; 1.1674552; 1.1588218
621.00000; 1.2177277; 1.1645886; 1.1571150
622.00000; 1.2109766; 1.1562317; 1.1526305
623.00000; 1.2034450; 1.1455104; 1.1467286
624.00000; 1.1982126; 1.1362094; 1.1409773
625.00000; 1.1951434; 1.1313884; 1.1364659
626.00000; 1.1958963; 1.1309316; 1.1334733
627.00000; 1.1969654; 1.1315054; 1.1316241
628.00000; 1.1982152; 1.1309134; 1.1303512
629.00000; 1.1999568; 1.1294194; 1.1293199
630.00000; 1.2017437; 1.1273568; 1.1285649
631.00000; 1.2049425; 1.1256474; 1.1283317
632.00000; 1.2087329; 1.1262195; 1.1288017
633.00000; 1.2130736; 1.1290030; 1.1299461
634.00000; 1.2165095; 1.1313400; 1.1315408
635.00000; 1.2194878; 1.1323861; 1.1332811
636.00000; 1.2215253; 1.1343120; 1.1348029
637.00000; 1.2221246; 1.1378253; 1.1356566
638.00000; 1.2222917; 1.1395753; 1.1354148
639.00000; 1.2235097; 1.1368575; 1.1339053
640.00000; 1.2250429; 1.1316607; 1.1312943
641.00000; 1.2264195; 1.1275369; 1.1278741
642.00000; 1.2264200; 1.1253826; 1.1235387
643.00000; 1.2235335; 1.1232741; 1.1178989
644.00000; 1.2142321; 1.1178424; 1.1105275
645.00000; 1.2033757; 1.1067940; 1.1015748
646.00000; 1.1925452; 1.0918146; 1.0920688
647.00000; 1.1891869; 1.0781443; 1.0836285
648.00000; 1.1896054; 1.0698016; 1.0777136
649.00000; 1.1939840; 1.0679923; 1.0748237
650.00000; 1.1991853; 1.0722390; 1.0740554
651.00000; 1.2018203; 1.0792102; 1.0732674
652.00000; 1.1974637; 1.0839454; 1.0700133
653.00000; 1.1832824; 1.0806667; 1.0628362
654.00000; 1.1645841; 1.0624551; 1.0528195
655.00000; 1.1479510; 1.0322307; 1.0436791
656.00000; 1.1431987; 1.0112119; 1.0400280
657.00000; 1.1514712; 1.0195270; 1.0445699
658.00000; 1.1693318; 1.0497762; 1.0563659
659.00000; 1.1853409; 1.0791359; 1.0715579
660.00000; 1.1928686; 1.0974453; 1.0857675
661.00000; 1.1947228; 1.1068632; 1.0961867
662.00000; 1.1937009; 1.1096995; 1.1021383
663.00000; 1.1904796; 1.1079330; 1.1046403
664.00000; 1.1868937; 1.1051978; 1.1050749
665.00000; 1.1827664; 1.1038567; 1.1046955
666.00000; 1.1817328; 1.1036872; 1.1041746
667.00000; 1.1810205; 1.1042726; 1.1036064
668.00000; 1.1802590; 1.1049732; 1.1027610
669.00000; 1.1793940; 1.1040843; 1.1014267
670.00000; 1.1783962; 1.1008018; 1.0996488
671.00000; 1.1773165; 1.0969099; 1.0977227
672.00000; 1.1773403; 1.0949001; 1.0959848
673.00000; 1.1787058; 1.0947054; 1.0945167
674.00000; 1.1783154; 1.0943731; 1.0932131
675.00000; 1.1777440; 1.0931569; 1.0918443
676.00000; 1.1774325; 1.0916146; 1.0902314
677.00000; 1.1775408; 1.0898169; 1.0883070
678.00000; 1.1776496; 1.0874217; 1.0860790
679.00000; 1.1751748; 1.0845579; 1.0834984
680.00000; 1.1713249; 1.0820144; 1.0802065
681.00000; 1.1654833; 1.0802931; 1.0752071
682.00000; 1.1521564; 1.0783692; 1.0668182
683.00000; 1.1332794; 1.0730359; 1.0527235
684.00000; 1.1005092; 1.0581288; 1.0316769
685.00000; 1.0584523; 1.0250739; 1.0048184
686.00000; 1.0114161; 0.97404056; 0.97641529
687.00000; 0.99606132; 0.92684174; 0.95247413
688.00000; 0.99482211; 0.90878594; 0.93773306
689.00000; 1.0129062; 0.91885851; 0.93318199
690.00000; 1.0286543; 0.93819372; 0.93605369
691.00000; 1.0410188; 0.95276642; 0.94213302
692.00000; 1.0430596; 0.95744909; 0.94841201
693.00000; 1.0470637; 0.95503285; 0.95413570
694.00000; 1.0523259; 0.95447786; 0.96017041
695.00000; 1.0659491; 0.96351709; 0.96693583
696.00000; 1.0743523; 0.98016504; 0.97354427
697.00000; 1.0749630; 0.99337635; 0.97815356
698.00000; 1.0667860; 0.99417477; 0.97942329
699.00000; 1.0578398; 0.98438445; 0.97769805
700.00000; 1.0548870; 0.97251416; 0.97493329
701.00000; 1.0586883; 0.96599844; 0.97349354
702.00000; 1.0673226; 0.96847935; 0.97479782
703.00000; 1.0774018; 0.97805125; 0.97869932
704.00000; 1.0855207; 0.98840743; 0.98411364
705.00000; 1.0907832; 0.99468965; 0.98968131
706.00000; 1.0953473; 0.99801503; 0.99456765
707.00000; 1.0994245; 1.0013350; 0.99847140
708.00000; 1.1019903; 1.0050936; 1.0012522
709.00000; 1.1029255; 1.0081029; 1.0025644
710.00000; 1.1026114; 1.0092917; 1.0016713
711.00000; 1.0964314; 1.0078982; 0.99733411
712.00000; 1.0843644; 1.0035580; 0.98770985
713.00000; 1.0625829; 0.99509240; 0.97072642
714.00000; 1.0151255; 0.97739594; 0.94417289
715.00000; 0.95709606; 0.94187315; 0.90831152
716.00000; 0.88382247; 0.88377031; 0.86683910
717.00000; 0.83538158; 0.81439427; 0.82697386
718.00000; 0.80633902; 0.75970399; 0.79692407
719.00000; 0.83926778; 0.74159164; 0.78184546
720.00000; 0.87142028; 0.76302893; 0.78092046
721.00000; 0.89782052; 0.80334595; 0.78789288
722.00000; 0.88725152; 0.82874802; 0.79494365
723.00000; 0.86663321; 0.82325908; 0.79713428
724.00000; 0.85438857; 0.80194221; 0.79427101
725.00000; 0.85119979; 0.78671737; 0.78930887
726.00000; 0.85559465; 0.78308317; 0.78571632
727.00000; 0.86088250; 0.78495802; 0.78571890
728.00000; 0.86999534; 0.78796218; 0.79034833
729.00000; 0.88651682; 0.79332663; 0.80013918
730.00000; 0.91597574; 0.80537053; 0.81525781
731.00000; 0.95000474; 0.82802174; 0.83494071
732.00000; 0.98401260; 0.85997117; 0.85705124
733.00000; 1.0057286; 0.89210958; 0.87852349
734.00000; 1.0165820; 0.91376288; 0.89644916
735.00000; 1.0195109; 0.92303634; 0.90991099
736.00000; 1.0228792; 0.92618315; 0.91910165
737.00000; 1.0282074; 0.92957500; 0.92541000
738.00000; 1.0335628; 0.93366766; 0.93031149
739.00000; 1.0394592; 0.93728546; 0.93487907
740.00000; 1.0480263; 0.94090829; 0.93973698
741.00000; 1.0563299; 0.94563056; 0.94512734
742.00000; 1.0644118; 0.95265039; 0.95091065
743.00000; 1.0688692; 0.96094498; 0.95659493
744.00000; 1.0721216; 0.96737300; 0.96147096
745.00000; 1.0732175; 0.97124031; 0.96506573
746.00000; 1.0716832; 0.97336644; 0.96703463
747.00000; 1.0687560; 0.97346408; 0.96744106
748.00000; 1.0637676; 0.97123814; 0.96666941
749.00000; 1.0603897; 0.96791612; 0.96530623
750.00000; 1.0586479; 0.96529960; 0.96391491
751.00000; 1.0590560; 0.96432039; 0.96272442
752.00000; 1.0593772; 0.96489254; 0.96127620
753.00000; 1.0588404; 0.96612819; 0.95800339
754.00000; 1.0527181; 0.96620516; 0.94983380
755.00000; 1.0394359; 0.96307013; 0.93151024
756.00000; 0.97806282; 0.95258748; 0.89680505
757.00000; 0.85441196; 0.91933218; 0.84120038
758.00000; 0.66520053; 0.83489632; 0.76636544
759.00000; 0.52871549; 0.69296399; 0.68291120
760.00000; 0.44464031; 0.54933613; 0.60795983
761.00000; 0.47484135; 0.47671716; 0.55791176
762.00000; 0.52935002; 0.48054938; 0.54144532
763.00000; 0.59865887; 0.51933494; 0.55758109
764.00000; 0.70329316; 0.57357361; 0.59820546
765.00000; 0.80264883; 0.64481442; 0.65419244
766.00000; 0.89630625; 0.72433573; 0.71544719
767.00000; 0.94900053; 0.79757613; 0.77366304
768.00000; 0.98753367; 0.85345581; 0.82289858
769.00000; 1.0040056; 0.88874825; 0.86022270
770.00000; 1.0126563; 0.90761011; 0.88564099
771.00000; 1.0170628; 0.91639700; 0.90119792
772.00000; 1.0175591; 0.91993518; 0.90974941
773.00000; 1.0179241; 0.92075034; 0.91398670
774.00000; 1.0182544; 0.92020553; 0.91593643
775.00000; 1.0176157; 0.92023649; 0.91682682
776.00000; 1.0165715; 0.92162981; 0.91720358
777.00000; 1.0147846; 0.92272548; 0.91711248
778.00000; 1.0134376; 0.92221574; 0.91643002
779.00000; 1.0122767; 0.92038458; 0.91507405
780.00000; 1.0108974; 0.91807860; 0.91305918
781.00000; 1.0085184; 0.91577065; 0.91042463
782.00000; 1.0049565; 0.91297026; 0.90715033
783.00000; 1.0009307; 0.90929773; 0.90312858
784.00000; 0.99560960; 0.90506298; 0.89818818
785.00000; 0.98696366; 0.90003331; 0.89223005
786.00000; 0.97593002; 0.89326846; 0.88510022
787.00000; 0.96357887; 0.88439862; 0.87709817
788.00000; 0.95384085; 0.87389974; 0.86881613
789.00000; 0.94650275; 0.86356863; 0.86107722
790.00000; 0.94246737; 0.85570324; 0.85464788
791.00000; 0.94100074; 0.85130672; 0.84993398
792.00000; 0.94035111; 0.84985573; 0.84685740
793.00000; 0.94065119; 0.84995917; 0.84499940
794.00000; 0.93971804; 0.84957152; 0.84389928
795.00000; 0.93806118; 0.84769821; 0.84326118
796.00000; 0.94067686; 0.84645396; 0.84286757
797.00000; 0.94013540; 0.84829572; 0.84240340
798.00000; 0.93509852; 0.85066430; 0.84139311
799.00000; 0.92872644; 0.84894647; 0.83949555
800.00000; 0.92284350; 0.84341110; 0.83688305
801.00000; 0.92012224; 0.83771010; 0.83416190
802.00000; 0.91989259; 0.83403933; 0.83218563
803.00000; 0.92126862; 0.83289192; 0.83144011
804.00000; 0.92597142; 0.83504303; 0.83169580
805.00000; 0.92713292; 0.83991502; 0.83196138
806.00000; 0.92286726; 0.84364633; 0.83079680
807.00000; 0.91174873; 0.84181017; 0.82681118
808.00000; 0.89780424; 0.83380070; 0.81900527
809.00000; 0.87988201; 0.82229626; 0.80675569
810.00000; 0.85242746; 0.80849989; 0.78965133
811.00000; 0.81830082; 0.78963579; 0.76786049
812.00000; 0.77147662; 0.76139081; 0.74172619
813.00000; 0.72877097; 0.72475327; 0.71360370
814.00000; 0.69300128; 0.68685105; 0.68690690
815.00000; 0.67939007; 0.65669204; 0.66537130
816.00000; 0.67636201; 0.64007205; 0.65173067
817.00000; 0.69469600; 0.63767373; 0.64665640
818.00000; 0.71520569; 0.64698616; 0.64844074
819.00000; 0.73749737; 0.66455677; 0.65368126
820.00000; 0.72461615; 0.68140815; 0.65893879
821.00000; 0.71516201; 0.68234640; 0.66262172
822.00000; 0.71272050; 0.66637836; 0.66581756
823.00000; 0.73730884; 0.65870663; 0.67066595
824.00000; 0.76557339; 0.67717560; 0.67801515
825.00000; 0.77069113; 0.70477407; 0.68622748
826.00000; 0.76614945; 0.71727659; 0.69254752
827.00000; 0.75415066; 0.71208939; 0.69546589
828.00000; 0.75549878; 0.70188368; 0.69574184
829.00000; 0.75923033; 0.69728010; 0.69550263
830.00000; 0.76610351; 0.69900103; 0.69672952
831.00000; 0.77421353; 0.70302626; 0.70041597
832.00000; 0.78390668; 0.70851502; 0.70680481
833.00000; 0.80017145; 0.71770102; 0.71545887
834.00000; 0.81566535; 0.73094913; 0.72554934
835.00000; 0.83048248; 0.74480258; 0.73600370
836.00000; 0.84000995; 0.75586623; 0.74581806
837.00000; 0.84880970; 0.76373931; 0.75436035
838.00000; 0.85657269; 0.76982609; 0.76143535
839.00000; 0.86069960; 0.77540652; 0.76711533
840.00000; 0.86349679; 0.78025706; 0.77154724
841.00000; 0.86616630; 0.78336966; 0.77486192
842.00000; 0.86784865; 0.78485082; 0.77731030
843.00000; 0.86858961; 0.78574094; 0.77900754
844.00000; 0.87043507; 0.78729619; 0.77991605
845.00000; 0.87032571; 0.78935031; 0.77969554
846.00000; 0.86605773; 0.78993252; 0.77782027
847.00000; 0.85720313; 0.78705924; 0.77391832
848.00000; 0.84693083; 0.77930257; 0.76807286
849.00000; 0.83880371; 0.76811485; 0.76078601
850.00000; 0.83042819; 0.75951399; 0.75265685
851.00000; 0.82169843; 0.75524846; 0.74426102
852.00000; 0.81214306; 0.74694155; 0.73662245
853.00000; 0.80660475; 0.72978461; 0.73130156
854.00000; 0.80970208; 0.71743225; 0.73034989
855.00000; 0.82524192; 0.72615633; 0.73454720
856.00000; 0.84437454; 0.74936017; 0.74252047
857.00000; 0.85008203; 0.76768657; 0.75140094
858.00000; 0.85370681; 0.77415133; 0.75855110
859.00000; 0.85529684; 0.77416011; 0.76275479
860.00000; 0.85227957; 0.77314085; 0.76402947
861.00000; 0.84758997; 0.77284469; 0.76265026
862.00000; 0.84034817; 0.77281093; 0.75857985
863.00000; 0.82962275; 0.76961025; 0.75159728
864.00000; 0.81749336; 0.75732520; 0.74246284
865.00000; 0.80745699; 0.73564701; 0.73331501
866.00000; 0.80512041; 0.71738870; 0.72701751
867.00000; 0.81082058; 0.71657685; 0.72555463
868.00000; 0.82049258; 0.73005424; 0.72880857
869.00000; 0.82859092; 0.74468110; 0.73475495
870.00000; 0.83129006; 0.75402987; 0.74079117
871.00000; 0.83056419; 0.75839214; 0.74505133
872.00000; 0.82843958; 0.75892764; 0.74691581
873.00000; 0.82663093; 0.75637987; 0.74682487
874.00000; 0.82522945; 0.75233366; 0.74561257
875.00000; 0.82409793; 0.74958265; 0.74403834
876.00000; 0.82252830; 0.74955093; 0.74239543
877.00000; 0.82062266; 0.75032418; 0.74051814
878.00000; 0.81772960; 0.74880312; 0.73813401
879.00000; 0.81468437; 0.74400796; 0.73526223
880.00000; 0.81136411; 0.73807768; 0.73229408
