wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.346 nm, FWHM =  1.049 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm); rho - Retrieved values (SS = -1.346 nm, FWHM =  1.049 nm); rho - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
814.56000; 0.84642812; 0.85777183; 0.83670388; 1.0116221; 0.98677538
814.80000; 0.83350948; 0.84927843; 0.82911100; 1.0053051; 0.98143253
815.04000; 0.83260102; 0.84360650; 0.82630971; 1.0076137; 0.98695426
815.28000; 0.83750624; 0.84241862; 0.83256772; 1.0059317; 0.99416872
815.52000; 0.84776476; 0.84349597; 0.84458027; 1.0037705; 1.0050608
815.76000; 0.85882182; 0.84163122; 0.85401022; 1.0056341; 1.0204253
816.00000; 0.86041999; 0.83430647; 0.85373191; 1.0078339; 1.0312997
816.24000; 0.84841541; 0.82676520; 0.84463997; 1.0044699; 1.0261867
816.48000; 0.84101683; 0.82711257; 0.83631962; 1.0056165; 1.0168106
816.72000; 0.84111188; 0.83691759; 0.83728424; 1.0045715; 1.0050116
816.96000; 0.84573511; 0.84984154; 0.84615238; 0.99950686; 0.99516800
817.20000; 0.85288388; 0.85657687; 0.85535346; 0.99711279; 0.99568866
817.44000; 0.85914871; 0.85159403; 0.86015507; 0.99883002; 1.0088712
817.68000; 0.86007720; 0.84000577; 0.86078755; 0.99917477; 1.0238944
817.92000; 0.85596155; 0.83414579; 0.85898987; 0.99647455; 1.0261534
818.16000; 0.85059227; 0.83964538; 0.85718859; 0.99230470; 1.0130375
818.40000; 0.85238682; 0.85033679; 0.86024220; 0.99086841; 1.0024108
818.64000; 0.87123035; 0.85797264; 0.87287440; 0.99811651; 1.0154524
818.88000; 0.89447403; 0.86050935; 0.89320983; 1.0014153; 1.0394704
819.12000; 0.91026234; 0.85978763; 0.91149183; 0.99865112; 1.0587060
819.36000; 0.91728506; 0.85727434; 0.92125596; 0.99568968; 1.0700018
819.60000; 0.91771920; 0.85573935; 0.92093468; 0.99650845; 1.0724284
819.84000; 0.91233138; 0.86125841; 0.91551090; 0.99652706; 1.0593004
820.08000; 0.90393481; 0.87764356; 0.90845619; 0.99502300; 1.0299566
820.32000; 0.89722222; 0.89936986; 0.89849055; 0.99858838; 0.99761206
820.56000; 0.88397818; 0.91479999; 0.88179490; 1.0024760; 0.96630760
820.80000; 0.85965116; 0.91946039; 0.85543283; 1.0049312; 0.93495181
821.04000; 0.82567641; 0.91568038; 0.82098476; 1.0057147; 0.90170809
821.28000; 0.78401886; 0.90954890; 0.78800906; 0.99493635; 0.86198648
821.52000; 0.77135802; 0.90263344; 0.77135802; 1.0000000; 0.85456398
821.76000; 0.78361768; 0.89178692; 0.78024108; 1.0043276; 0.87870506
822.00000; 0.81196124; 0.87290912; 0.80972108; 1.0027666; 0.93017844
822.24000; 0.84751314; 0.84379818; 0.84488123; 1.0031151; 1.0044027
822.48000; 0.88020514; 0.80814555; 0.87287590; 1.0083967; 1.0891666
822.72000; 0.89419463; 0.77880153; 0.89067057; 1.0039566; 1.1481675
822.96000; 0.90318066; 0.77135802; 0.90291875; 1.0002901; 1.1708968
823.20000; 0.91391637; 0.79045275; 0.91384580; 1.0000772; 1.1561935
823.44000; 0.92126012; 0.82498437; 0.92186811; 0.99934048; 1.1167001
823.68000; 0.92184870; 0.85817286; 0.92232564; 0.99948290; 1.0741993
823.92000; 0.91762509; 0.88048363; 0.91427017; 1.0036695; 1.0421830
824.16000; 0.91010622; 0.89356331; 0.90323811; 1.0076039; 1.0185134
824.40000; 0.90538497; 0.90408878; 0.89730892; 1.0090003; 1.0014337
824.64000; 0.90745298; 0.91453856; 0.90064493; 1.0075591; 0.99225229
824.88000; 0.91494380; 0.92057767; 0.91054567; 1.0048302; 0.99388007
825.12000; 0.92333026; 0.91736727; 0.91962289; 1.0040314; 1.0065001
825.36000; 0.92388167; 0.90648619; 0.92020616; 1.0039942; 1.0191900
825.60000; 0.91179771; 0.89584640; 0.90900593; 1.0030713; 1.0178059
825.84000; 0.89399431; 0.89330011; 0.89027006; 1.0041833; 1.0007771
826.08000; 0.87917223; 0.90036725; 0.87354436; 1.0064426; 0.97645958
826.32000; 0.87190805; 0.91170418; 0.86638663; 1.0063729; 0.95634973
826.56000; 0.87413815; 0.91898618; 0.86913481; 1.0057567; 0.95119836
826.80000; 0.87818888; 0.91532186; 0.87611663; 1.0023653; 0.95943178
827.04000; 0.88028710; 0.89987298; 0.88069994; 0.99953123; 0.97823484
827.28000; 0.87804350; 0.88004322; 0.88033272; 0.99739961; 0.99772770
827.52000; 0.87820808; 0.86638648; 0.87795046; 1.0002934; 1.0136447
827.76000; 0.87616269; 0.86408999; 0.87795926; 0.99795369; 1.0139716
828.00000; 0.87946599; 0.87021202; 0.88153978; 0.99764753; 1.0106342
828.24000; 0.88863434; 0.87750656; 0.88617544; 1.0027747; 1.0126811
828.48000; 0.88958512; 0.88001387; 0.88826528; 1.0014859; 1.0108762
828.72000; 0.89089838; 0.87760197; 0.88671982; 1.0047124; 1.0151508
828.96000; 0.88972578; 0.87522562; 0.88474903; 1.0056250; 1.0165673
829.20000; 0.89037625; 0.87675853; 0.88640460; 1.0044806; 1.0155319
829.44000; 0.89327230; 0.88152886; 0.89107161; 1.0024697; 1.0133217
829.68000; 0.89678128; 0.88588747; 0.89470240; 1.0023235; 1.0122971
829.92000; 0.89486068; 0.88633561; 0.89343475; 1.0015960; 1.0096183
830.16000; 0.89199355; 0.88339394; 0.88808517; 1.0044009; 1.0097347
830.40000; 0.88512392; 0.88202761; 0.88304824; 1.0023506; 1.0035104
830.64000; 0.88094455; 0.88550872; 0.88247520; 0.99826550; 0.99484571
830.88000; 0.88117503; 0.89099533; 0.88652650; 0.99396355; 0.98897829
831.12000; 0.88276315; 0.89319395; 0.89137104; 0.99034308; 0.98832191
831.36000; 0.88135014; 0.88969576; 0.89349126; 0.98641161; 0.99061970
831.60000; 0.88064753; 0.88333068; 0.89300472; 0.98616223; 0.99696246
831.84000; 0.87939843; 0.87937128; 0.89220769; 0.98564319; 1.0000309
832.08000; 0.87771812; 0.88109170; 0.89271925; 0.98319613; 0.99617114
832.32000; 0.88066160; 0.88654583; 0.89528318; 0.98366821; 0.99336275
832.56000; 0.88902273; 0.89073449; 0.90068353; 0.98705339; 0.99807826
832.80000; 0.89524109; 0.89128625; 0.90871934; 0.98516786; 1.0044372
833.04000; 0.89842995; 0.89005089; 0.91684947; 0.97990999; 1.0094141
833.28000; 0.90353518; 0.88953327; 0.92188278; 0.98009769; 1.0157407
833.52000; 0.90904027; 0.89060946; 0.92287971; 0.98500407; 1.0206946
833.76000; 0.91259034; 0.89385554; 0.92127919; 0.99056871; 1.0209595
834.00000; 0.91409091; 0.90022911; 0.91913902; 0.99450778; 1.0153981
834.24000; 0.91213307; 0.90883515; 0.91811832; 0.99348096; 1.0036287
834.48000; 0.90880819; 0.91613017; 0.91898177; 0.98892951; 0.99200770
834.72000; 0.91260636; 0.91929441; 0.92137175; 0.99048658; 0.99272480
834.96000; 0.91780696; 0.91872278; 0.92448031; 0.99278151; 0.99900316
835.20000; 0.91654441; 0.91648321; 0.92769991; 0.98797510; 1.0000668
835.44000; 0.91748635; 0.91449715; 0.93028252; 0.98624485; 1.0032687
835.68000; 0.91833142; 0.91415594; 0.93119683; 0.98618401; 1.0045676
835.92000; 0.91845166; 0.91575209; 0.93037884; 0.98718030; 1.0029479
836.16000; 0.91889834; 0.91848840; 0.92953272; 0.98855944; 1.0004463
836.40000; 0.91749375; 0.92160348; 0.93010381; 0.98644231; 0.99554068
836.64000; 0.91723789; 0.92467372; 0.93094114; 0.98528021; 0.99195843
836.88000; 0.91553106; 0.92678689; 0.92999710; 0.98444507; 0.98785500
837.12000; 0.91238101; 0.92682403; 0.92795512; 0.98321674; 0.98441666
837.36000; 0.90997056; 0.92540343; 0.92786902; 0.98071013; 0.98332309
837.60000; 0.90808968; 0.92495474; 0.93112331; 0.97526253; 0.98176661
837.84000; 0.91460425; 0.92624731; 0.93579922; 0.97735094; 0.98742986
838.08000; 0.91748281; 0.92681020; 0.93940288; 0.97666596; 0.98993604
838.32000; 0.92075904; 0.92487240; 0.94136885; 0.97810655; 0.99555251
838.56000; 0.92012193; 0.92275979; 0.94227354; 0.97649132; 0.99714134
838.80000; 0.91967002; 0.92396532; 0.94223217; 0.97605458; 0.99535124
839.04000; 0.92221275; 0.92840050; 0.94114217; 0.97988675; 0.99333504
839.28000; 0.92366282; 0.93294600; 0.93965320; 0.98298267; 0.99004960
839.52000; 0.91905960; 0.93564197; 0.93880365; 0.97896892; 0.98227702
839.76000; 0.91653949; 0.93694924; 0.93879545; 0.97629307; 0.97821680
840.00000; 0.91510759; 0.93752720; 0.93900512; 0.97455016; 0.97608645
840.24000; 0.91492534; 0.93708762; 0.93918123; 0.97417337; 0.97634983
840.48000; 0.91740557; 0.93561843; 0.93990395; 0.97606310; 0.98053387
840.72000; 0.91869049; 0.93419021; 0.94151423; 0.97575848; 0.98340839
840.96000; 0.91668401; 0.93379028; 0.94336200; 0.97172030; 0.98168082
841.20000; 0.91271926; 0.93407538; 0.94443436; 0.96641895; 0.97713663
841.44000; 0.91050758; 0.93421293; 0.94407150; 0.96444768; 0.97462532
841.68000; 0.90881058; 0.93435907; 0.94205380; 0.96471198; 0.97265668
841.92000; 0.90373561; 0.93538930; 0.93885806; 0.96259025; 0.96615988
842.16000; 0.89930625; 0.93728425; 0.93597408; 0.96082388; 0.95948082
842.40000; 0.89642493; 0.93899784; 0.93507204; 0.95866938; 0.95466133
842.64000; 0.89707139; 0.93960214; 0.93648774; 0.95791045; 0.95473537
842.88000; 0.90320863; 0.93866051; 0.93912109; 0.96175950; 0.96223141
