wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.488 nm, FWHM =  1.598 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm); rho - Retrieved values (SS = -1.488 nm, FWHM =  1.598 nm); rho - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
362.40000; 0.66924736; 0.65136772; 0.62172977; 1.0764280; 1.0274494
362.64000; 0.66263420; 0.66885591; 0.62361893; 1.0625627; 0.99069797
362.88000; 0.64928833; 0.64883508; 0.62896762; 1.0323080; 1.0006986
363.12000; 0.65838358; 0.61667763; 0.64141728; 1.0264513; 1.0676301
363.36000; 0.68496328; 0.60625426; 0.66303926; 1.0330660; 1.1298284
363.60000; 0.72150804; 0.62261014; 0.69260841; 1.0417258; 1.1588440
363.84000; 0.74810914; 0.64188650; 0.72506074; 1.0317882; 1.1654851
364.08000; 0.75526941; 0.64007968; 0.75351012; 1.0023348; 1.1799615
364.32000; 0.75178547; 0.61928449; 0.77238003; 0.97333623; 1.2139582
364.56000; 0.74225248; 0.60217343; 0.77967751; 0.95199934; 1.2326224
364.80000; 0.72404445; 0.61609379; 0.77720080; 0.93160539; 1.1752179
365.04000; 0.70925907; 0.66657120; 0.76887288; 0.92246597; 1.0640410
365.28000; 0.70504899; 0.73467271; 0.75844103; 0.92960291; 0.95967766
365.52000; 0.70952831; 0.79217206; 0.74792439; 0.94866316; 0.89567450
365.76000; 0.70206849; 0.81989534; 0.73751781; 0.95193429; 0.85629038
366.00000; 0.68318916; 0.81615241; 0.72668705; 0.94014219; 0.83708526
366.24000; 0.66580677; 0.79330140; 0.71552114; 0.93052006; 0.83928602
366.48000; 0.66662762; 0.76770778; 0.70542434; 0.94500231; 0.86833512
366.72000; 0.67543871; 0.75115250; 0.69878891; 0.96658476; 0.89920316
366.96000; 0.68606994; 0.74697297; 0.69790268; 0.98304529; 0.91846690
367.20000; 0.70350659; 0.74819741; 0.70365743; 0.99978564; 0.94026869
367.44000; 0.72610462; 0.74254529; 0.71465438; 1.0160221; 0.97785903
367.68000; 0.74293123; 0.72549113; 0.72719583; 1.0216385; 1.0240390
367.92000; 0.75306592; 0.70416249; 0.73639653; 1.0226364; 1.0694491
368.16000; 0.75205131; 0.68678348; 0.73818294; 1.0187872; 1.0950341
368.40000; 0.73653290; 0.67719683; 0.73138825; 1.0070341; 1.0876201
368.64000; 0.70858892; 0.68023569; 0.71877922; 0.98582278; 1.0416815
368.88000; 0.68941027; 0.70050952; 0.70603045; 0.97645968; 0.98415546
369.12000; 0.69108628; 0.73302029; 0.69866544; 0.98915196; 0.94279285
369.36000; 0.71221990; 0.76373055; 0.69853384; 1.0195925; 0.93255389
369.60000; 0.73344228; 0.77964556; 0.70230506; 1.0443357; 0.94073810
369.84000; 0.73151878; 0.77249484; 0.70347180; 1.0398694; 0.94695620
370.08000; 0.70076026; 0.73891120; 0.69668083; 1.0058555; 0.94836870
370.32000; 0.65926246; 0.68888256; 0.68107841; 0.96796852; 0.95700268
370.56000; 0.64265480; 0.65150865; 0.66003531; 0.97366730; 0.98641024
370.80000; 0.65285811; 0.65754775; 0.63780808; 1.0235965; 0.99286799
371.04000; 0.65983782; 0.70725813; 0.61638379; 1.0704983; 0.93295190
371.28000; 0.64411856; 0.75951981; 0.59525320; 1.0820917; 0.84806025
371.52000; 0.61163490; 0.76404512; 0.57372689; 1.0660733; 0.80052197
371.76000; 0.58381984; 0.71162504; 0.55296557; 1.0557978; 0.82040373
372.00000; 0.58221438; 0.64573666; 0.53558605; 1.0870604; 0.90162819
372.24000; 0.60234532; 0.61525021; 0.52359900; 1.1503943; 0.97902497
372.48000; 0.62179028; 0.62336098; 0.51724577; 1.2021177; 0.99748028
372.72000; 0.62469470; 0.63214513; 0.51606000; 1.2105079; 0.98821405
372.96000; 0.60800659; 0.60747622; 0.52068446; 1.1677064; 1.0008731
373.20000; 0.62020090; 0.55310731; 0.53225035; 1.1652428; 1.1213030
373.44000; 0.66981602; 0.50744637; 0.55257623; 1.2121694; 1.3199740
373.68000; 0.71821248; 0.50351461; 0.57902700; 1.2403782; 1.4263985
373.92000; 0.74097559; 0.52898502; 0.60636332; 1.2219994; 1.4007497
374.16000; 0.73737215; 0.53965904; 0.62939477; 1.1715575; 1.3663667
374.40000; 0.73563856; 0.51619013; 0.64629285; 1.1382434; 1.4251310
374.64000; 0.74292563; 0.49078228; 0.65964548; 1.1262499; 1.5137581
374.88000; 0.75671907; 0.50560032; 0.67474395; 1.1214907; 1.4966744
375.12000; 0.78009013; 0.56959545; 0.69658466; 1.1198784; 1.3695512
375.36000; 0.81494269; 0.64169195; 0.72737809; 1.1203839; 1.2699905
375.60000; 0.85804594; 0.67703981; 0.76543143; 1.1209965; 1.2673493
375.84000; 0.88762939; 0.67185692; 0.80540112; 1.1020960; 1.3211584
376.08000; 0.91069787; 0.65471311; 0.83962699; 1.0846458; 1.3909877
376.32000; 0.92055248; 0.64872139; 0.86026028; 1.0700860; 1.4190259
376.56000; 0.90133656; 0.66006285; 0.86175384; 1.0459327; 1.3655314
376.80000; 0.86925654; 0.69055919; 0.84296410; 1.0311905; 1.2587720
377.04000; 0.82849437; 0.74102759; 0.80795001; 1.0254278; 1.1180344
377.28000; 0.78915968; 0.80453381; 0.76494322; 1.0316579; 0.98089063
377.52000; 0.76458442; 0.86736111; 0.72383374; 1.0562984; 0.88150645
377.76000; 0.75613821; 0.91552777; 0.69322316; 1.0907573; 0.82590418
378.00000; 0.75402988; 0.93487763; 0.67810203; 1.1119711; 0.80655463
378.24000; 0.76213426; 0.91242151; 0.67868055; 1.1229646; 0.83528747
378.48000; 0.81121658; 0.84922271; 0.69049687; 1.1748302; 0.95524597
378.72000; 0.83646485; 0.76804708; 0.70581703; 1.1851015; 1.0890802
378.96000; 0.83864106; 0.69756128; 0.71608598; 1.1711458; 1.2022471
379.20000; 0.82216260; 0.65117320; 0.71464095; 1.1504555; 1.2625867
379.44000; 0.79454484; 0.62926640; 0.69855811; 1.1374069; 1.2626526
379.68000; 0.75082146; 0.63469824; 0.66889159; 1.1224860; 1.1829582
379.92000; 0.69536684; 0.67024288; 0.62947229; 1.1046822; 1.0374849
380.16000; 0.64692491; 0.72211994; 0.58514751; 1.1055758; 0.89586906
380.40000; 0.61464402; 0.76264029; 0.54038367; 1.1374215; 0.80594224
380.64000; 0.58530824; 0.77279994; 0.49864448; 1.1737987; 0.75738650
380.88000; 0.55549113; 0.75164228; 0.46239221; 1.2013419; 0.73903657
381.12000; 0.52698398; 0.70744869; 0.43336483; 1.2160285; 0.74490771
381.36000; 0.52717991; 0.65220655; 0.41291945; 1.2767137; 0.80830207
381.60000; 0.53333172; 0.59781838; 0.40234766; 1.3255495; 0.89213002
381.84000; 0.54640717; 0.54854331; 0.40294993; 1.3560175; 0.99610579
382.08000; 0.57195453; 0.50246280; 0.41556177; 1.3763406; 1.1383023
382.32000; 0.60840892; 0.46050640; 0.43952095; 1.3842547; 1.3211737
382.56000; 0.65527762; 0.42776907; 0.47166588; 1.3892835; 1.5318490
382.80000; 0.70601742; 0.40647375; 0.50628134; 1.3945160; 1.7369324
383.04000; 0.73959388; 0.39289523; 0.53649277; 1.3785719; 1.8824201
383.28000; 0.73624745; 0.38438556; 0.55616169; 1.3238011; 1.9153879
383.52000; 0.71366287; 0.38601479; 0.56454387; 1.2641407; 1.8487967
383.76000; 0.70949733; 0.40750162; 0.56278189; 1.2606968; 1.7410908
384.00000; 0.68316828; 0.45422594; 0.55602562; 1.2286633; 1.5040274
384.24000; 0.68325523; 0.51791504; 0.55020800; 1.2418126; 1.3192419
384.48000; 0.70005462; 0.57679772; 0.54908809; 1.2749405; 1.2136917
384.72000; 0.71318295; 0.61068863; 0.55271489; 1.2903270; 1.1678340
384.96000; 0.71743351; 0.61446093; 0.55816272; 1.2853483; 1.1675820
385.20000; 0.70880354; 0.59391316; 0.56192410; 1.2613866; 1.1934464
385.44000; 0.69315436; 0.55865989; 0.56216379; 1.2330114; 1.2407448
385.68000; 0.68614882; 0.52671578; 0.55938337; 1.2266164; 1.3026927
385.92000; 0.69126697; 0.52106859; 0.55560920; 1.2441604; 1.3266333
386.16000; 0.68714799; 0.54814737; 0.55334630; 1.2418046; 1.2535826
386.40000; 0.66900935; 0.58375392; 0.55519631; 1.2049960; 1.1460469
386.64000; 0.66959134; 0.59629480; 0.56388333; 1.1874643; 1.1229200
386.88000; 0.68299053; 0.58200246; 0.58186511; 1.1737953; 1.1735183
387.12000; 0.70061396; 0.56383022; 0.61022621; 1.1481217; 1.2425974
387.36000; 0.72164773; 0.55788352; 0.64748076; 1.1145470; 1.2935455
387.60000; 0.75430696; 0.55745894; 0.68934336; 1.0942398; 1.3531166
387.84000; 0.78332940; 0.55250163; 0.73005607; 1.0729716; 1.4177866
388.08000; 0.79022125; 0.54660100; 0.76479722; 1.0332428; 1.4457004
388.32000; 0.78026452; 0.55000948; 0.79178649; 0.98544814; 1.4186383
388.56000; 0.77364911; 0.57160804; 0.81267394; 0.95197972; 1.3534609
388.80000; 0.77371030; 0.61795674; 0.83079867; 0.93128495; 1.2520461
389.04000; 0.78267819; 0.68514967; 0.84831205; 0.92263006; 1.1423463
389.28000; 0.79366249; 0.75343827; 0.86398753; 0.91860411; 1.0533875
389.52000; 0.79768256; 0.80064227; 0.87313737; 0.91358198; 0.99630333
389.76000; 0.79576457; 0.81851452; 0.86962918; 0.91506195; 0.97220581
390.00000; 0.75576556; 0.81525628; 0.84859476; 0.89060832; 0.92702819
390.24000; 0.70600348; 0.81026970; 0.80816797; 0.87358509; 0.87131912
390.48000; 0.65136654; 0.82406087; 0.74965938; 0.86888333; 0.79043498
390.72000; 0.59082783; 0.86196212; 0.67697702; 0.87274429; 0.68544524
390.96000; 0.52680121; 0.90638750; 0.59645781; 0.88321622; 0.58120971
391.20000; 0.45950419; 0.92995296; 0.51724241; 0.88837299; 0.49411551
391.44000; 0.40550729; 0.91585911; 0.45098992; 0.89914934; 0.44276165
391.68000; 0.38122755; 0.86674962; 0.40967960; 0.93055049; 0.43983584
391.92000; 0.41219470; 0.79868091; 0.40178748; 1.0259023; 0.51609434
392.16000; 0.47640955; 0.72439866; 0.42886678; 1.1108567; 0.65766210
392.40000; 0.55091137; 0.63965568; 0.48473044; 1.1365314; 0.86126237
392.64000; 0.61383445; 0.53328639; 0.55774775; 1.1005593; 1.1510409
392.88000; 0.66832210; 0.41393205; 0.63471804; 1.0529433; 1.6145696
393.12000; 0.71471900; 0.31796414; 0.70407008; 1.0151248; 2.2477975
393.36000; 0.74369752; 0.28597277; 0.75712419; 0.98226622; 2.6005886
393.60000; 0.74873726; 0.33185693; 0.78700917; 0.95137045; 2.2562050
393.84000; 0.73209631; 0.43306699; 0.79236594; 0.92393713; 1.6904921
394.08000; 0.69589950; 0.55017957; 0.76971751; 0.90409726; 1.2648588
394.32000; 0.64113461; 0.65506010; 0.72144714; 0.88867857; 0.97874166
394.56000; 0.56416696; 0.73919439; 0.65580610; 0.86026489; 0.76321867
394.80000; 0.50006568; 0.80291800; 0.58720060; 0.85160962; 0.62281040
395.04000; 0.45929015; 0.84511344; 0.53364497; 0.86066614; 0.54346568
395.28000; 0.46702863; 0.86752364; 0.51160370; 0.91287188; 0.53834687
395.52000; 0.51929431; 0.86083348; 0.53028335; 0.97927704; 0.60324595
395.76000; 0.60583241; 0.81291913; 0.58826773; 1.0298583; 0.74525545
396.00000; 0.70660657; 0.71707880; 0.67440430; 1.0477492; 0.98539599
396.24000; 0.79193118; 0.58635868; 0.77250105; 1.0251522; 1.3505917
396.48000; 0.84586717; 0.45709009; 0.86725836; 0.97533471; 1.8505481
396.72000; 0.88249176; 0.37719963; 0.94845043; 0.93045639; 2.3395881
396.96000; 0.91139872; 0.38381269; 1.0118967; 0.90068360; 2.3745924
397.20000; 0.93054648; 0.48036795; 1.0579336; 0.87958875; 1.9371536
397.44000; 0.93250103; 0.63220181; 1.0892284; 0.85611157; 1.4750053
397.68000; 0.94519403; 0.78791819; 1.1092796; 0.85207912; 1.1996093
397.92000; 0.96095488; 0.90930064; 1.1217060; 0.85669047; 1.0568066
398.16000; 0.97032197; 0.98801286; 1.1297577; 0.85887618; 0.98209447
398.40000; 0.97336291; 1.0389620; 1.1357896; 0.85699228; 0.93686096
398.64000; 0.97942554; 1.0781920; 1.1409912; 0.85839882; 0.90839625
398.88000; 0.98759116; 1.1080655; 1.1456356; 0.86204647; 0.89127510
399.12000; 0.99580385; 1.1224266; 1.1496378; 0.86618920; 0.88718837
399.36000; 1.0127845; 1.1213960; 1.1529622; 0.87841958; 0.90314624
399.60000; 1.0280320; 1.1173376; 1.1556793; 0.88954788; 0.92007291
399.84000; 1.0418315; 1.1227228; 1.1578235; 0.89981897; 0.92795084
400.08000; 1.0408202; 1.1347375; 1.1592635; 0.89782881; 0.91723435
400.32000; 1.0401972; 1.1418109; 1.1596680; 0.89697847; 0.91100657
400.56000; 1.0462928; 1.1423745; 1.1586115; 0.90305752; 0.91589296
400.80000; 1.0531385; 1.1438050; 1.1558566; 0.91113249; 0.92073252
401.04000; 1.0524574; 1.1478927; 1.1516903; 0.91383721; 0.91686043
401.28000; 1.0388977; 1.1507280; 1.1469647; 0.90578004; 0.90281778
401.52000; 1.0206227; 1.1516013; 1.1425636; 0.89327430; 0.88626387
401.76000; 1.0256789; 1.1530901; 1.1385517; 0.90086277; 0.88950455
402.00000; 1.0655125; 1.1556132; 1.1338469; 0.93973229; 0.92203219
402.24000; 1.0922556; 1.1561512; 1.1270764; 0.96910518; 0.94473420
402.48000; 1.0949519; 1.1509958; 1.1181778; 0.97922876; 0.95130827
402.72000; 1.0754252; 1.1386500; 1.1092634; 0.96949488; 0.94447388
402.96000; 1.0510993; 1.1243759; 1.1036026; 0.95242551; 0.93482909
403.20000; 1.0770303; 1.1208448; 1.1032688; 0.97621750; 0.96090936
403.44000; 1.1177932; 1.1332984; 1.1073781; 1.0094052; 0.98631852
403.68000; 1.1310068; 1.1451840; 1.1124174; 1.0167108; 0.98762014
403.92000; 1.1191232; 1.1326558; 1.1143546; 1.0042792; 0.98805230
404.16000; 1.1080036; 1.0950757; 1.1109951; 0.99730736; 1.0118055
404.40000; 1.1117236; 1.0615471; 1.1022825; 1.0085651; 1.0472674
404.64000; 1.1216300; 1.0619191; 1.0905381; 1.0285105; 1.0562292
404.88000; 1.1247880; 1.0934159; 1.0790995; 1.0423394; 1.0286918
405.12000; 1.1315890; 1.1247396; 1.0710799; 1.0564936; 1.0060897
405.36000; 1.1733081; 1.1336641; 1.0685667; 1.0980205; 1.0349698
405.60000; 1.1844296; 1.1251578; 1.0724629; 1.1044014; 1.0526786
405.84000; 1.1835997; 1.1094197; 1.0828114; 1.0930802; 1.0668638
406.08000; 1.1767665; 1.0876488; 1.0991610; 1.0706043; 1.0819361
406.32000; 1.2041520; 1.0625548; 1.1205909; 1.0745688; 1.1332611
406.56000; 1.2459330; 1.0458628; 1.1453793; 1.0877907; 1.1912968
406.80000; 1.2754978; 1.0439883; 1.1706296; 1.0895827; 1.2217548
407.04000; 1.2812899; 1.0512112; 1.1922405; 1.0746908; 1.2188701
407.28000; 1.2771940; 1.0607930; 1.2055340; 1.0594425; 1.2039993
407.52000; 1.2766343; 1.0734085; 1.2066834; 1.0579695; 1.1893276
407.76000; 1.2346317; 1.0943646; 1.1946551; 1.0334628; 1.1281722
408.00000; 1.1757110; 1.1248134; 1.1727332; 1.0025392; 1.0452499
408.24000; 1.1243925; 1.1593439; 1.1483959; 0.97909825; 0.96985243
408.48000; 1.0918301; 1.1939725; 1.1309529; 0.96540722; 0.91445163
408.72000; 1.1170407; 1.2262604; 1.1277912; 0.99046772; 0.91093274
408.96000; 1.1563795; 1.2462535; 1.1412323; 1.0132727; 0.92788467
409.20000; 1.1899612; 1.2388552; 1.1677988; 1.0189779; 0.96053297
409.44000; 1.2266031; 1.1967854; 1.2001355; 1.0220538; 1.0249149
409.68000; 1.2610929; 1.1303497; 1.2302057; 1.0251074; 1.1156662
409.92000; 1.2777377; 1.0687112; 1.2519546; 1.0205943; 1.1955875
410.16000; 1.2743835; 1.0460731; 1.2624715; 1.0094354; 1.2182547
410.40000; 1.2604071; 1.0753975; 1.2617984; 0.99889738; 1.1720383
410.64000; 1.2503996; 1.1370709; 1.2520816; 0.99865664; 1.0996673
410.88000; 1.2438216; 1.1996532; 1.2366681; 1.0057845; 1.0368176
411.12000; 1.2311890; 1.2458401; 1.2193673; 1.0096950; 0.98824000
411.36000; 1.2124168; 1.2736714; 1.2037885; 1.0071676; 0.95190707
411.60000; 1.1996920; 1.2839917; 1.1926091; 1.0059390; 0.93434562
411.84000; 1.2088973; 1.2775186; 1.1869216; 1.0185148; 0.94628547
412.08000; 1.2250488; 1.2591354; 1.1861238; 1.0328169; 0.97292859
412.32000; 1.2350740; 1.2357053; 1.1886394; 1.0390653; 0.99948908
412.56000; 1.2333971; 1.2101581; 1.1930682; 1.0338027; 1.0192032
412.80000; 1.2236492; 1.1833211; 1.1988953; 1.0206473; 1.0340804
413.04000; 1.2172354; 1.1615876; 1.2062916; 1.0090722; 1.0479067
413.28000; 1.2105291; 1.1562008; 1.2154246; 0.99597220; 1.0469886
413.52000; 1.2097655; 1.1691246; 1.2260100; 0.98675012; 1.0347618
413.76000; 1.2148336; 1.1847488; 1.2373068; 0.98183703; 1.0253935
414.00000; 1.2039676; 1.1869200; 1.2481575; 0.96459587; 1.0143629
414.24000; 1.2288931; 1.1806457; 1.2565399; 0.97799769; 1.0408653
414.48000; 1.2576412; 1.1833113; 1.2609435; 0.99738107; 1.0628151
414.72000; 1.2785297; 1.1988546; 1.2586496; 1.0157947; 1.0664593
414.96000; 1.2753243; 1.2154411; 1.2486015; 1.0214022; 1.0492687
415.20000; 1.2432236; 1.2250656; 1.2320560; 1.0090642; 1.0148221
415.44000; 1.2057284; 1.2329865; 1.2125999; 0.99433318; 0.97789259
415.68000; 1.1880709; 1.2468173; 1.1948390; 0.99433552; 0.95288290
415.92000; 1.1833686; 1.2662262; 1.1824009; 1.0008184; 0.93456334
416.16000; 1.1908921; 1.2784173; 1.1763979; 1.0123209; 0.93153628
416.40000; 1.2009674; 1.2712202; 1.1752072; 1.0219197; 0.94473598
416.64000; 1.2051527; 1.2427866; 1.1755420; 1.0251890; 0.96971817
416.88000; 1.2099226; 1.2021049; 1.1740001; 1.0305984; 1.0065033
417.12000; 1.2258988; 1.1640974; 1.1682247; 1.0493690; 1.0530896
417.36000; 1.2340933; 1.1435554; 1.1574534; 1.0662142; 1.0791722
417.60000; 1.2340739; 1.1463248; 1.1427864; 1.0798815; 1.0765482
417.84000; 1.2268290; 1.1633885; 1.1273397; 1.0882514; 1.0545308
418.08000; 1.2164686; 1.1780448; 1.1158448; 1.0901772; 1.0326166
418.32000; 1.2109678; 1.1806655; 1.1131539; 1.0878709; 1.0256654
418.56000; 1.2167499; 1.1744638; 1.1219375; 1.0845078; 1.0360046
418.80000; 1.2424517; 1.1660583; 1.1408868; 1.0890228; 1.0655142
419.04000; 1.2871262; 1.1527659; 1.1648158; 1.1050040; 1.1165547
419.28000; 1.3124694; 1.1257768; 1.1868537; 1.1058392; 1.1658345
419.52000; 1.3130420; 1.0877350; 1.2013612; 1.0929619; 1.2071341
419.76000; 1.3061072; 1.0587755; 1.2056991; 1.0832779; 1.2336016
420.00000; 1.2728235; 1.0609666; 1.2000495; 1.0606425; 1.1996829
420.24000; 1.2532509; 1.1000203; 1.1861657; 1.0565563; 1.1392980
420.48000; 1.2348278; 1.1598266; 1.1665533; 1.0585267; 1.0646659
420.72000; 1.2010389; 1.2112795; 1.1445454; 1.0493589; 0.99154569
420.96000; 1.1669059; 1.2316708; 1.1243223; 1.0378749; 0.94741703
421.20000; 1.1577412; 1.2218165; 1.1098793; 1.0431235; 0.94755730
421.44000; 1.1809928; 1.2031968; 1.1033661; 1.0703545; 0.98154588
421.68000; 1.2228503; 1.1930887; 1.1042491; 1.1074044; 1.0249450
421.92000; 1.2380789; 1.1829553; 1.1100508; 1.1153354; 1.0465982
422.16000; 1.2384888; 1.1510718; 1.1178674; 1.1079031; 1.0759440
422.40000; 1.2522225; 1.0996135; 1.1253853; 1.1127056; 1.1387842
422.64000; 1.2463401; 1.0626316; 1.1310646; 1.1019177; 1.1728807
422.88000; 1.2478371; 1.0648312; 1.1340873; 1.1003008; 1.1718637
423.12000; 1.2512801; 1.0898990; 1.1344902; 1.1029449; 1.1480699
423.36000; 1.2429806; 1.1066339; 1.1331891; 1.0968871; 1.1232084
423.60000; 1.2294715; 1.1095380; 1.1315216; 1.0865648; 1.1080932
423.84000; 1.2202460; 1.1151652; 1.1304824; 1.0794029; 1.0942289
424.08000; 1.2188021; 1.1302734; 1.1301426; 1.0784498; 1.0783251
424.32000; 1.2358700; 1.1417363; 1.1295328; 1.0941427; 1.0824479
424.56000; 1.2395714; 1.1370878; 1.1267679; 1.1001125; 1.0901281
424.80000; 1.2297559; 1.1229405; 1.1197533; 1.0982382; 1.0951212
425.04000; 1.2290512; 1.1155653; 1.1073813; 1.1098717; 1.1017295
425.28000; 1.2059904; 1.1187554; 1.0907501; 1.1056524; 1.0779751
425.52000; 1.1807955; 1.1223256; 1.0732345; 1.1002213; 1.0520971
425.76000; 1.1555309; 1.1215352; 1.0588238; 1.0913345; 1.0303118
426.00000; 1.1544611; 1.1242921; 1.0496376; 1.0998664; 1.0268338
426.24000; 1.1806634; 1.1341217; 1.0444755; 1.1303888; 1.0410376
426.48000; 1.2044092; 1.1342846; 1.0395094; 1.1586324; 1.0618228
426.72000; 1.1985389; 1.1055565; 1.0304720; 1.1630971; 1.0841046
426.96000; 1.1703420; 1.0561298; 1.0146136; 1.1534854; 1.1081422
427.20000; 1.1420902; 1.0186405; 0.99118194; 1.1522508; 1.1211907
427.44000; 1.1020521; 1.0154930; 0.96059907; 1.1472550; 1.0852385
427.68000; 1.0801560; 1.0369296; 0.92355962; 1.1695574; 1.0416869
427.92000; 1.0551132; 1.0564452; 0.88114797; 1.1974302; 0.99873920
428.16000; 1.0024515; 1.0570458; 0.83596929; 1.1991487; 0.94835199
428.40000; 0.94351100; 1.0372766; 0.79326031; 1.1894091; 0.90960408
428.64000; 0.90505077; 1.0048434; 0.76083737; 1.1895456; 0.90068839
428.88000; 0.89319536; 0.97171473; 0.74749793; 1.1949135; 0.91919505
429.12000; 0.90595129; 0.94401059; 0.76029716; 1.1915753; 0.95968340
429.36000; 0.94768389; 0.91173826; 0.80152605; 1.1823495; 1.0394254
429.60000; 1.0179530; 0.85933185; 0.86652464; 1.1747537; 1.1845867
429.84000; 1.1047983; 0.78897213; 0.94378388; 1.1706052; 1.4003008
430.08000; 1.2035401; 0.72241194; 1.0183506; 1.1818524; 1.6660025
430.32000; 1.2551287; 0.67945641; 1.0776693; 1.1646697; 1.8472542
430.56000; 1.2511441; 0.66832773; 1.1167029; 1.1203912; 1.8720518
430.80000; 1.2107213; 0.69833717; 1.1388073; 1.0631485; 1.7337203
431.04000; 1.1971097; 0.78356098; 1.1515633; 1.0395519; 1.5277812
431.28000; 1.2110016; 0.92058692; 1.1606969; 1.0433401; 1.3154669
431.52000; 1.2248939; 1.0690312; 1.1667829; 1.0498045; 1.1457981
431.76000; 1.2207444; 1.1680691; 1.1669496; 1.0460986; 1.0450961
