wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.165 nm, FWHM =  1.050 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm); rho - Retrieved values (SS = -1.165 nm, FWHM =  1.050 nm); rho - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
761.04000; 0.63385302; 0.41827130; 0.64882399; 0.97692600; 1.5154112
761.28000; 0.59426646; 0.50181484; 0.60810779; 0.97723869; 1.1842345
761.52000; 0.56524069; 0.59256008; 0.57245264; 0.98740167; 0.95389599
761.76000; 0.55578787; 0.65941934; 0.55471843; 1.0019279; 0.84284437
762.00000; 0.56431524; 0.67674203; 0.55417682; 1.0182945; 0.83387053
762.24000; 0.57925175; 0.64800884; 0.56551085; 1.0242982; 0.89389483
762.48000; 0.59741380; 0.60232413; 0.58461157; 1.0218987; 0.99184770
762.72000; 0.62477637; 0.56752511; 0.60913889; 1.0256715; 1.1008788
762.96000; 0.65388443; 0.55325139; 0.63622041; 1.0277640; 1.1818939
763.20000; 0.68473174; 0.55575030; 0.66675247; 1.0269654; 1.2320852
763.44000; 0.71573855; 0.56894218; 0.69787954; 1.0255904; 1.2580163
763.68000; 0.74351221; 0.58916137; 0.72724370; 1.0223701; 1.2619840
763.92000; 0.76994956; 0.61386772; 0.75238766; 1.0233415; 1.2542597
764.16000; 0.79382816; 0.64202614; 0.77236404; 1.0277902; 1.2364421
764.40000; 0.81448367; 0.67287978; 0.78876973; 1.0326001; 1.2104446
764.64000; 0.83495783; 0.70415415; 0.80482253; 1.0374434; 1.1857600
764.88000; 0.85750360; 0.73331704; 0.82362193; 1.0411374; 1.1693491
765.12000; 0.88229438; 0.75770248; 0.84704119; 1.0416192; 1.1644338
765.36000; 0.90851789; 0.77654820; 0.87486260; 1.0384692; 1.1699440
765.60000; 0.93581414; 0.79202243; 0.90422092; 1.0349397; 1.1815500
765.84000; 0.96130932; 0.80772255; 0.93090161; 1.0326648; 1.1901479
766.08000; 0.97865532; 0.82673389; 0.95201504; 1.0279830; 1.1837610
766.32000; 0.99131249; 0.85081678; 0.96722259; 1.0249063; 1.1651304
766.56000; 0.99758046; 0.87950894; 0.97815861; 1.0198555; 1.1342471
766.80000; 1.0061358; 0.90933901; 0.98717425; 1.0192079; 1.1064475
767.04000; 1.0124036; 0.93561376; 0.99564640; 1.0168304; 1.0820743
767.28000; 1.0214480; 0.95569351; 1.0031046; 1.0182866; 1.0688029
767.52000; 1.0238408; 0.96974180; 1.0083628; 1.0153497; 1.0557871
767.76000; 1.0211988; 0.97977528; 1.0114136; 1.0096748; 1.0422786
768.00000; 1.0227066; 0.98842124; 1.0134987; 1.0090853; 1.0346870
768.24000; 1.0219943; 0.99692393; 1.0156247; 1.0062716; 1.0251477
768.48000; 1.0280362; 1.0043274; 1.0184483; 1.0094142; 1.0236066
768.72000; 1.0325983; 1.0091462; 1.0228590; 1.0095216; 1.0232395
768.96000; 1.0415695; 1.0116857; 1.0287196; 1.0124911; 1.0295386
769.20000; 1.0476199; 1.0135912; 1.0336964; 1.0134696; 1.0335724
769.44000; 1.0455245; 1.0156814; 1.0350534; 1.0101165; 1.0293823
769.68000; 1.0412493; 1.0184714; 1.0326934; 1.0082850; 1.0223648
769.92000; 1.0351617; 1.0231605; 1.0295460; 1.0054545; 1.0117296
770.16000; 1.0316847; 1.0295348; 1.0284829; 1.0031132; 1.0020882
770.40000; 1.0318009; 1.0345941; 1.0293756; 1.0023561; 0.99730019
770.64000; 1.0345901; 1.0352522; 1.0298777; 1.0045757; 0.99936039
770.88000; 1.0393346; 1.0319485; 1.0286995; 1.0103384; 1.0071574
771.12000; 1.0409947; 1.0285019; 1.0272216; 1.0134081; 1.0121466
771.36000; 1.0397731; 1.0279614; 1.0278474; 1.0116026; 1.0114905
771.60000; 1.0416425; 1.0294445; 1.0314416; 1.0098899; 1.0118491
771.84000; 1.0455003; 1.0298981; 1.0366300; 1.0085569; 1.0151493
772.08000; 1.0480292; 1.0282033; 1.0410798; 1.0066752; 1.0192821
772.32000; 1.0510289; 1.0264559; 1.0429062; 1.0077886; 1.0239397
772.56000; 1.0480743; 1.0274245; 1.0410072; 1.0067887; 1.0200987
772.80000; 1.0411040; 1.0316664; 1.0349932; 1.0059042; 1.0091480
773.04000; 1.0355580; 1.0372762; 1.0261823; 1.0091365; 0.99834356
