wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.433 nm, FWHM =  1.269 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
477.36000; 1.5352246; 1.5769160; 1.5353836
477.60000; 1.5457082; 1.5871068; 1.5310535
477.84000; 1.5587988; 1.5862313; 1.5328440
478.08000; 1.5658764; 1.5746852; 1.5365930
478.32000; 1.5633927; 1.5545174; 1.5385803
478.56000; 1.5533911; 1.5316489; 1.5379365
478.80000; 1.5454525; 1.5157320; 1.5360974
479.04000; 1.5435536; 1.5137680; 1.5348235
479.28000; 1.5457779; 1.5228146; 1.5352217
479.52000; 1.5501174; 1.5319674; 1.5379628
479.76000; 1.5574913; 1.5334264; 1.5433011
480.00000; 1.5700287; 1.5292354; 1.5505139
480.24000; 1.5761024; 1.5254619; 1.5577904
480.48000; 1.5726070; 1.5240917; 1.5631554
480.72000; 1.5625041; 1.5239713; 1.5655501
480.96000; 1.5540677; 1.5256696; 1.5649565
481.20000; 1.5458973; 1.5314132; 1.5617142
481.44000; 1.5414797; 1.5412069; 1.5559669
481.68000; 1.5422924; 1.5512768; 1.5476051
481.92000; 1.5404693; 1.5573706; 1.5365617
482.16000; 1.5352451; 1.5587825; 1.5234653
482.40000; 1.5279244; 1.5575064; 1.5101702
482.64000; 1.5192292; 1.5543449; 1.4989821
482.88000; 1.5170356; 1.5486860; 1.4905465
483.12000; 1.5201073; 1.5407036; 1.4823035
483.36000; 1.5073614; 1.5300356; 1.4690240
483.60000; 1.4818774; 1.5150892; 1.4449388
483.84000; 1.4432327; 1.4977874; 1.4066354
484.08000; 1.3775307; 1.4848492; 1.3565753
484.32000; 1.3071226; 1.4799550; 1.3054626
484.56000; 1.2530564; 1.4783366; 1.2694132
484.80000; 1.2397230; 1.4715325; 1.2608834
485.04000; 1.2691211; 1.4524833; 1.2800913
485.28000; 1.3166128; 1.4146489; 1.3157095
485.52000; 1.3543994; 1.3543129; 1.3543437
485.76000; 1.3770435; 1.2816991; 1.3887494
486.00000; 1.4000892; 1.2268381; 1.4165502
486.24000; 1.4278899; 1.2200092; 1.4396628
486.48000; 1.4493812; 1.2600739; 1.4541685
486.72000; 1.4507066; 1.3148877; 1.4573368
486.96000; 1.4390853; 1.3571986; 1.4503350
487.20000; 1.4222090; 1.3863911; 1.4401409
487.44000; 1.4076360; 1.4124927; 1.4370672
487.68000; 1.4120184; 1.4401070; 1.4486489
487.92000; 1.4420696; 1.4599221; 1.4739634
488.16000; 1.4776349; 1.4629141; 1.5034265
488.40000; 1.4971530; 1.4476529; 1.5249447
488.64000; 1.4995331; 1.4235802; 1.5312047
488.88000; 1.4927496; 1.4090673; 1.5222565
489.12000; 1.4787364; 1.4214293; 1.5030802
489.36000; 1.4666607; 1.4612952; 1.4798058
489.60000; 1.4508332; 1.5078575; 1.4569835
489.84000; 1.4386824; 1.5363421; 1.4365788
490.08000; 1.4277764; 1.5386480; 1.4195596
490.32000; 1.4018519; 1.5223477; 1.4089817
490.56000; 1.3785712; 1.4965607; 1.4102005
490.80000; 1.3881053; 1.4680808; 1.4261514
491.04000; 1.4227168; 1.4443310; 1.4524347
491.28000; 1.4588171; 1.4270309; 1.4783625
491.52000; 1.4840943; 1.4088282; 1.4938272
491.76000; 1.4913924; 1.3888435; 1.4960821
492.00000; 1.4793725; 1.3826437; 1.4910725
492.24000; 1.4692842; 1.4042724; 1.4886656
492.48000; 1.4778508; 1.4465181; 1.4956181
492.72000; 1.4972552; 1.4864031; 1.5114940
492.96000; 1.5179481; 1.5042539; 1.5300345
493.20000; 1.5344056; 1.4965955; 1.5438657
493.44000; 1.5356750; 1.4768898; 1.5485098
493.68000; 1.5281528; 1.4655201; 1.5438921
493.92000; 1.5100591; 1.4749467; 1.5338656
494.16000; 1.4879288; 1.5009230; 1.5239438
494.40000; 1.4795865; 1.5285353; 1.5175622
494.64000; 1.4886468; 1.5460996; 1.5137769
494.88000; 1.5035412; 1.5501429; 1.5094216
495.12000; 1.5111432; 1.5410258; 1.5034739
495.36000; 1.5060460; 1.5229123; 1.4977870
495.60000; 1.5073907; 1.5070825; 1.4930210
495.84000; 1.5100220; 1.5038119; 1.4855201
496.08000; 1.5089489; 1.5082245; 1.4709354
496.32000; 1.4893445; 1.5056119; 1.4474357
496.56000; 1.4619589; 1.4930498; 1.4224229
496.80000; 1.4442034; 1.4833507; 1.4066699
497.04000; 1.4396926; 1.4849817; 1.4069025
497.28000; 1.4541543; 1.4882277; 1.4208284
497.52000; 1.4787436; 1.4765148; 1.4390264
497.76000; 1.4976125; 1.4431250; 1.4511569
498.00000; 1.5041838; 1.4018105; 1.4511450
498.24000; 1.5005950; 1.3765135; 1.4389845
498.48000; 1.4866342; 1.3818721; 1.4199472
498.72000; 1.4630512; 1.4104321; 1.4018040
498.96000; 1.4444331; 1.4410860; 1.3906284
499.20000; 1.4398047; 1.4583046; 1.3876180
499.44000; 1.4392540; 1.4574393; 1.3895531
499.68000; 1.4350634; 1.4389541; 1.3923611
499.92000; 1.4294128; 1.4095576; 1.3943350
500.16000; 1.4241035; 1.3833679; 1.3964275
500.40000; 1.4271086; 1.3721168; 1.4004276
500.64000; 1.4402451; 1.3757008; 1.4074150
500.88000; 1.4549045; 1.3841323; 1.4173410
501.12000; 1.4660192; 1.3879981; 1.4288398
501.36000; 1.4778542; 1.3869289; 1.4387819
501.60000; 1.4906804; 1.3864541; 1.4426068
501.84000; 1.4924954; 1.3898326; 1.4367633
502.08000; 1.4737646; 1.3969741; 1.4224573
502.32000; 1.4456509; 1.4075491; 1.4071053
502.56000; 1.4210792; 1.4215132; 1.4004220
502.80000; 1.4200026; 1.4368830; 1.4073931
503.04000; 1.4411147; 1.4468928; 1.4250522
503.28000; 1.4553237; 1.4416535; 1.4466758
503.52000; 1.4593555; 1.4176448; 1.4682178
503.76000; 1.4627451; 1.3870251; 1.4893909
504.00000; 1.4756618; 1.3728092; 1.5095047
504.24000; 1.4919636; 1.3875642; 1.5247454
504.48000; 1.4977507; 1.4184317; 1.5304298
504.72000; 1.4916678; 1.4435111; 1.5251098
504.96000; 1.4776909; 1.4594346; 1.5119996
505.20000; 1.4642356; 1.4786799; 1.4965768
505.44000; 1.4535540; 1.5051985; 1.4826438
505.68000; 1.4425309; 1.5280306; 1.4702302
505.92000; 1.4388192; 1.5353045; 1.4571272
506.16000; 1.4258801; 1.5246044; 1.4426729
506.40000; 1.4117531; 1.5032118; 1.4306652
506.64000; 1.4102638; 1.4828020; 1.4259231
506.88000; 1.4182388; 1.4705310; 1.4334418
507.12000; 1.4384219; 1.4635706; 1.4520122
507.36000; 1.4635655; 1.4533124; 1.4746189
507.60000; 1.4813801; 1.4347274; 1.4920343
507.84000; 1.4887229; 1.4138851; 1.4977637
508.08000; 1.4780527; 1.4022069; 1.4915098
508.32000; 1.4584960; 1.4115267; 1.4789325
508.56000; 1.4535623; 1.4396951; 1.4675495
508.80000; 1.4522279; 1.4738270; 1.4621107
509.04000; 1.4498058; 1.4991520; 1.4634699
509.28000; 1.4524843; 1.5048289; 1.4707019
509.52000; 1.4577669; 1.4896341; 1.4824792
509.76000; 1.4686101; 1.4658077; 1.4958953
510.00000; 1.4827154; 1.4499411; 1.5053842
510.24000; 1.4878639; 1.4471760; 1.5046777
510.48000; 1.4846854; 1.4509447; 1.4910669
510.72000; 1.4721932; 1.4574071; 1.4683519
510.96000; 1.4484764; 1.4702532; 1.4453792
511.20000; 1.4311919; 1.4903586; 1.4304540
511.44000; 1.4215950; 1.5088776; 1.4256846
511.68000; 1.4172287; 1.5127112; 1.4259311
511.92000; 1.4256594; 1.4943814; 1.4232889
512.16000; 1.4120266; 1.4590985; 1.4133342
512.40000; 1.4007212; 1.4241702; 1.3981282
512.64000; 1.3884128; 1.4072004; 1.3840842
512.88000; 1.3873227; 1.4115609; 1.3771719
513.12000; 1.3912747; 1.4242072; 1.3796087
513.36000; 1.4000512; 1.4275149; 1.3898819
513.60000; 1.4072167; 1.4132684; 1.4044420
513.84000; 1.4111609; 1.3880552; 1.4184774
514.08000; 1.4161451; 1.3665135; 1.4253790
514.32000; 1.4173427; 1.3588076; 1.4169878
514.56000; 1.4054585; 1.3648514; 1.3866791
514.80000; 1.3697538; 1.3790024; 1.3345887
515.04000; 1.3041146; 1.3968911; 1.2712299
515.28000; 1.2344971; 1.4163224; 1.2153061
515.52000; 1.1903688; 1.4323776; 1.1849055
515.76000; 1.1851662; 1.4336511; 1.1865421
516.00000; 1.2222544; 1.4060010; 1.2099680
516.24000; 1.2725129; 1.3430252; 1.2347807
516.48000; 1.2952682; 1.2565935; 1.2459422
516.72000; 1.2808612; 1.1769399; 1.2451829
516.96000; 1.2565651; 1.1373749; 1.2457589
517.20000; 1.2553147; 1.1536279; 1.2586428
517.44000; 1.2806790; 1.2090721; 1.2827662
517.68000; 1.3103936; 1.2581399; 1.3094914
517.92000; 1.3327517; 1.2624985; 1.3326567
518.16000; 1.3476890; 1.2339922; 1.3516557
518.40000; 1.3661493; 1.2162206; 1.3673342
518.64000; 1.3749731; 1.2381094; 1.3790387
518.88000; 1.3737702; 1.2806773; 1.3865167
519.12000; 1.3609893; 1.3129941; 1.3922682
519.36000; 1.3553622; 1.3300408; 1.3998979
519.60000; 1.3635941; 1.3454468; 1.4104942
519.84000; 1.3765294; 1.3649026; 1.4217911
520.08000; 1.3868857; 1.3796259; 1.4303856
520.32000; 1.3942623; 1.3823670; 1.4334089
520.56000; 1.3969460; 1.3804361; 1.4287765
520.80000; 1.3905675; 1.3868779; 1.4165189
521.04000; 1.3748183; 1.4029228; 1.4009174
521.28000; 1.3524740; 1.4183779; 1.3895456
521.52000; 1.3475934; 1.4276582; 1.3885635
521.76000; 1.3578609; 1.4330144; 1.3989617
522.00000; 1.3826241; 1.4315432; 1.4170415
522.24000; 1.4084847; 1.4150474; 1.4371296
522.48000; 1.4327130; 1.3874490; 1.4537233
522.72000; 1.4517942; 1.3674855; 1.4629848
522.96000; 1.4568003; 1.3679618; 1.4639107
523.20000; 1.4505461; 1.3846516; 1.4581747
523.44000; 1.4433036; 1.4083767; 1.4482862
523.68000; 1.4376889; 1.4338404; 1.4354313
523.92000; 1.4336570; 1.4550002; 1.4185234
524.16000; 1.4365910; 1.4648456; 1.3949776
524.40000; 1.4374972; 1.4622243; 1.3630328
524.64000; 1.4063684; 1.4524706; 1.3246965
524.88000; 1.3564050; 1.4411465; 1.2872911
525.12000; 1.3028788; 1.4299216; 1.2616386
525.36000; 1.2767402; 1.4168437; 1.2570971
525.60000; 1.2773368; 1.3971655; 1.2763049
525.84000; 1.3034150; 1.3649558; 1.3132313
526.08000; 1.3417476; 1.3189309; 1.3562420
526.32000; 1.3756441; 1.2683573; 1.3944662
526.56000; 1.3967331; 1.2309475; 1.4230897
526.80000; 1.4079370; 1.2233509; 1.4428837
527.04000; 1.4207648; 1.2509912; 1.4587202
527.28000; 1.4409556; 1.3035388; 1.4698903
527.52000; 1.4611927; 1.3602121; 1.4733636
527.76000; 1.4751335; 1.4022394; 1.4671138
528.00000; 1.4652879; 1.4244857; 1.4544610
528.24000; 1.4379993; 1.4366637; 1.4437288
528.48000; 1.4214480; 1.4520087; 1.4429458
528.72000; 1.4215947; 1.4698928; 1.4541141
528.96000; 1.4376513; 1.4786118; 1.4721029
529.20000; 1.4620380; 1.4687304; 1.4886459
529.44000; 1.4756304; 1.4438735; 1.4973320
529.68000; 1.4818860; 1.4210490; 1.4958415
529.92000; 1.4814707; 1.4183488; 1.4851146
530.16000; 1.4724192; 1.4386242; 1.4671196
530.40000; 1.4602265; 1.4680935; 1.4430358
530.64000; 1.4463161; 1.4909563; 1.4135190
530.88000; 1.4216492; 1.5002568; 1.3811608
531.12000; 1.3926540; 1.4961884; 1.3521750
531.36000; 1.3732816; 1.4820380; 1.3339729
531.60000; 1.3820071; 1.4627500; 1.3299712
531.84000; 1.4122059; 1.4405118; 1.3372247
532.08000; 1.4468365; 1.4112040; 1.3496755
532.32000; 1.4579037; 1.3716738; 1.3631104
532.56000; 1.4576520; 1.3311300; 1.3766435
532.80000; 1.4569001; 1.3080184; 1.3909192
533.04000; 1.4598716; 1.3110443; 1.4066966
533.28000; 1.4644756; 1.3290470; 1.4247263
533.52000; 1.4693080; 1.3454533; 1.4449186
533.76000; 1.4793070; 1.3565208; 1.4647102
534.00000; 1.4971216; 1.3684868; 1.4791521
534.24000; 1.5124502; 1.3832838; 1.4836561
534.48000; 1.5109837; 1.3977318; 1.4770191
534.72000; 1.4949168; 1.4134466; 1.4621044
534.96000; 1.4665620; 1.4356311; 1.4442753
535.20000; 1.4384792; 1.4623991; 1.4294583
535.44000; 1.4135817; 1.4832596; 1.4225991
535.68000; 1.4038401; 1.4885058; 1.4258049
535.92000; 1.4171907; 1.4771436; 1.4366385
536.16000; 1.4412599; 1.4558992; 1.4489225
536.40000; 1.4546161; 1.4325545; 1.4567104
536.64000; 1.4589865; 1.4126060; 1.4580310
536.88000; 1.4632896; 1.4021476; 1.4547338
537.12000; 1.4676176; 1.4078456; 1.4494859
537.36000; 1.4657431; 1.4281495; 1.4423933
537.60000; 1.4540585; 1.4493382; 1.4327980
537.84000; 1.4443174; 1.4579024; 1.4201154
538.08000; 1.4279695; 1.4537618; 1.4047872
538.32000; 1.4152644; 1.4463693; 1.3877455
538.56000; 1.4130820; 1.4417475; 1.3702161
538.80000; 1.4103291; 1.4373304; 1.3546901
539.04000; 1.3954521; 1.4286832; 1.3453719
539.28000; 1.3901547; 1.4146345; 1.3462292
539.52000; 1.3942179; 1.3979636; 1.3579796
539.76000; 1.4084802; 1.3811680; 1.3772132
540.00000; 1.4275809; 1.3628003; 1.3983313
540.24000; 1.4452680; 1.3419671; 1.4160560
540.48000; 1.4542982; 1.3261399; 1.4267921
540.72000; 1.4506387; 1.3262352; 1.4290887
540.96000; 1.4424530; 1.3436827; 1.4238965
541.20000; 1.4357769; 1.3698704; 1.4146409
541.44000; 1.4325035; 1.3958984; 1.4066350
541.68000; 1.4237061; 1.4166124; 1.4052787
541.92000; 1.4141138; 1.4285354; 1.4132328
542.16000; 1.4195916; 1.4297127; 1.4282185
542.40000; 1.4367907; 1.4210021; 1.4437144
542.64000; 1.4512792; 1.4059211; 1.4530418
542.88000; 1.4494329; 1.3910725; 1.4539555
543.12000; 1.4372592; 1.3856277; 1.4494638
543.36000; 1.4283208; 1.3961092; 1.4441299
543.60000; 1.4292574; 1.4202432; 1.4402287
543.84000; 1.4345665; 1.4457732; 1.4377384
544.08000; 1.4355995; 1.4576450; 1.4365227
544.32000; 1.4320767; 1.4515083; 1.4368916
544.56000; 1.4298308; 1.4388180; 1.4385984
544.80000; 1.4333543; 1.4326572; 1.4406151
545.04000; 1.4269767; 1.4321378; 1.4415571
545.28000; 1.4328719; 1.4295187; 1.4395267
545.52000; 1.4363146; 1.4259361; 1.4324813
545.76000; 1.4307429; 1.4270880; 1.4203667
546.00000; 1.4195532; 1.4310847; 1.4068874
546.24000; 1.4048692; 1.4334322; 1.3977831
546.48000; 1.3991925; 1.4353563; 1.3963948
546.72000; 1.4079504; 1.4372963; 1.4009545
546.96000; 1.4200834; 1.4325815; 1.4064150
547.20000; 1.4310209; 1.4156542; 1.4087956
547.44000; 1.4410516; 1.3927640; 1.4078845
547.68000; 1.4438831; 1.3785210; 1.4059611
547.92000; 1.4440106; 1.3811416; 1.4055227
548.16000; 1.4416427; 1.3944525; 1.4072454
548.40000; 1.4383274; 1.4052946; 1.4099218
548.64000; 1.4339245; 1.4063064; 1.4117550
548.88000; 1.4304175; 1.4008102; 1.4117445
549.12000; 1.4269947; 1.3954222; 1.4102730
549.36000; 1.4234639; 1.3947449; 1.4088990
549.60000; 1.4222065; 1.3986959; 1.4097373
549.84000; 1.4214335; 1.4040723; 1.4143001
550.08000; 1.4252877; 1.4069943; 1.4218607
550.32000; 1.4342176; 1.4061028; 1.4288470
550.56000; 1.4403823; 1.4029187; 1.4308525
550.80000; 1.4388443; 1.3992909; 1.4261713
551.04000; 1.4308205; 1.3974180; 1.4175523
551.28000; 1.4177779; 1.4016028; 1.4103367
551.52000; 1.4092535; 1.4140014; 1.4087040
551.76000; 1.4096867; 1.4281783; 1.4133596
552.00000; 1.4178799; 1.4329928; 1.4220828
552.24000; 1.4227736; 1.4237616; 1.4317011
552.48000; 1.4310389; 1.4069340; 1.4395664
552.72000; 1.4371187; 1.3944157; 1.4441087
552.96000; 1.4376503; 1.3935085; 1.4448699
553.20000; 1.4429426; 1.4021932; 1.4422271
553.44000; 1.4438347; 1.4144539; 1.4370599
553.68000; 1.4429717; 1.4264272; 1.4305786
553.92000; 1.4394133; 1.4357241; 1.4239797
554.16000; 1.4350103; 1.4402827; 1.4177396
554.40000; 1.4318793; 1.4401375; 1.4113505
554.64000; 1.4227847; 1.4367269; 1.4041739
554.88000; 1.4149325; 1.4305155; 1.3965243
555.12000; 1.4044193; 1.4222128; 1.3896752
555.36000; 1.3948283; 1.4146908; 1.3850068
555.60000; 1.3928600; 1.4099355; 1.3833872
555.84000; 1.3901489; 1.4054634; 1.3848498
556.08000; 1.3962257; 1.3977831; 1.3879820
556.32000; 1.4055277; 1.3879272; 1.3896139
556.56000; 1.4136492; 1.3797089; 1.3861969
556.80000; 1.4139470; 1.3747032; 1.3766211
557.04000; 1.4002663; 1.3726606; 1.3639097
557.28000; 1.3786166; 1.3746697; 1.3535959
557.52000; 1.3643500; 1.3815166; 1.3498325
557.76000; 1.3639534; 1.3888528; 1.3525844
558.00000; 1.3703762; 1.3880148; 1.3594771
558.24000; 1.3771906; 1.3741955; 1.3681050
558.48000; 1.3818441; 1.3529649; 1.3784318
558.72000; 1.3784464; 1.3369219; 1.3916260
558.96000; 1.3838698; 1.3345688; 1.4068451
559.20000; 1.4072301; 1.3428133; 1.4195695
559.44000; 1.4268720; 1.3536894; 1.4238662
559.68000; 1.4289582; 1.3611189; 1.4170608
559.92000; 1.4101374; 1.3673173; 1.4025515
560.16000; 1.3861551; 1.3795575; 1.3879491
560.40000; 1.3744939; 1.4007293; 1.3801388
560.64000; 1.3759826; 1.4227132; 1.3815957
560.88000; 1.3798730; 1.4314803; 1.3903596
561.12000; 1.3835634; 1.4194850; 1.4022297
561.36000; 1.3915741; 1.3934973; 1.4128008
561.60000; 1.4016336; 1.3700475; 1.4188378
561.84000; 1.4069983; 1.3613377; 1.4193737
562.08000; 1.4017324; 1.3671107; 1.4160416
562.32000; 1.3856243; 1.3807354; 1.4119588
562.56000; 1.3826610; 1.3969373; 1.4096475
562.80000; 1.3857167; 1.4112129; 1.4093436
563.04000; 1.3902127; 1.4183999; 1.4087581
563.28000; 1.3985217; 1.4163246; 1.4044223
563.52000; 1.4011857; 1.4084402; 1.3938134
563.76000; 1.3972326; 1.4009643; 1.3771120
564.00000; 1.3857517; 1.3984545; 1.3578015
564.24000; 1.3715009; 1.4013678; 1.3417151
564.48000; 1.3595856; 1.4055494; 1.3344816
564.72000; 1.3560723; 1.4045217; 1.3385130
564.96000; 1.3623185; 1.3938875; 1.3518000
565.20000; 1.3725877; 1.3735555; 1.3695385
565.44000; 1.3879946; 1.3474592; 1.3868392
565.68000; 1.4022542; 1.3239895; 1.4002222
565.92000; 1.4097474; 1.3138376; 1.4077276
566.16000; 1.4131989; 1.3218437; 1.4088536
566.40000; 1.4100399; 1.3421378; 1.4047117
566.64000; 1.4011275; 1.3648225; 1.3978285
566.88000; 1.3856746; 1.3844509; 1.3913007
567.12000; 1.3778761; 1.3993220; 1.3876324
567.36000; 1.3696697; 1.4074246; 1.3877310
567.60000; 1.3714596; 1.4071985; 1.3904823
567.84000; 1.3823253; 1.3999502; 1.3931848
568.08000; 1.3916157; 1.3894786; 1.3933903
568.32000; 1.3928542; 1.3801709; 1.3893926
568.56000; 1.3875285; 1.3754990; 1.3813589
568.80000; 1.3794822; 1.3770161; 1.3708440
569.04000; 1.3663601; 1.3832831; 1.3604511
569.28000; 1.3530829; 1.3895134; 1.3536835
569.52000; 1.3422671; 1.3913130; 1.3539991
569.76000; 1.3338664; 1.3863876; 1.3628244
570.00000; 1.3494046; 1.3765192; 1.3782724
570.24000; 1.3692716; 1.3641027; 1.3961714
570.48000; 1.3870905; 1.3503870; 1.4124682
570.72000; 1.4057362; 1.3387811; 1.4247687
570.96000; 1.4134505; 1.3365893; 1.4323201
571.20000; 1.4129976; 1.3484689; 1.4354533
571.44000; 1.4094697; 1.3700911; 1.4352376
571.68000; 1.4037670; 1.3924107; 1.4331221
571.92000; 1.3991136; 1.4099880; 1.4303399
572.16000; 1.3983623; 1.4221756; 1.4274243
572.40000; 1.3981990; 1.4292496; 1.4241492
572.64000; 1.3973688; 1.4311229; 1.4197596
572.88000; 1.3971548; 1.4289279; 1.4133692
573.12000; 1.3950423; 1.4252644; 1.4046568
573.36000; 1.3834035; 1.4221543; 1.3946723
573.60000; 1.3789669; 1.4197160; 1.3859204
573.84000; 1.3691940; 1.4172430; 1.3811132
574.08000; 1.3630563; 1.4140596; 1.3813458
574.32000; 1.3704368; 1.4087060; 1.3854756
574.56000; 1.3766423; 1.3993400; 1.3913664
574.80000; 1.3782865; 1.3862432; 1.3974143
575.04000; 1.3837403; 1.3734703; 1.4026974
575.28000; 1.3918930; 1.3671681; 1.4063051
575.52000; 1.3973465; 1.3700770; 1.4072517
575.76000; 1.3987086; 1.3778868; 1.4049167
576.00000; 1.3948345; 1.3847929; 1.3992370
576.24000; 1.3901587; 1.3904803; 1.3908052
576.48000; 1.3864256; 1.3967864; 1.3812665
576.72000; 1.3717374; 1.4019616; 1.3733452
576.96000; 1.3591743; 1.4032120; 1.3696882
577.20000; 1.3566198; 1.4005644; 1.3712439
577.44000; 1.3579541; 1.3948506; 1.3768204
577.68000; 1.3682722; 1.3853776; 1.3841807
577.92000; 1.3789140; 1.3724756; 1.3913202
578.16000; 1.3857417; 1.3606536; 1.3966445
578.40000; 1.3891985; 1.3560159; 1.3996833
578.64000; 1.3923346; 1.3601328; 1.3998542
578.88000; 1.3928533; 1.3689215; 1.3979752
579.12000; 1.3895045; 1.3779224; 1.3958306
579.36000; 1.3859263; 1.3857918; 1.3951307
579.60000; 1.3859784; 1.3920598; 1.3965674
579.84000; 1.3906951; 1.3958942; 1.3998963
580.08000; 1.3912817; 1.3952489; 1.4045898
580.32000; 1.3896540; 1.3906829; 1.4100230
580.56000; 1.3915351; 1.3860313; 1.4152228
580.80000; 1.3978039; 1.3850918; 1.4189969
581.04000; 1.4037307; 1.3877233; 1.4205531
581.28000; 1.4044468; 1.3915301; 1.4199521
581.52000; 1.4066532; 1.3961600; 1.4180096
581.76000; 1.4073667; 1.4025792; 1.4158141
582.00000; 1.4049714; 1.4095137; 1.4141651
582.24000; 1.4031804; 1.4141919; 1.4131958
582.48000; 1.4042945; 1.4153922; 1.4123424
582.72000; 1.4060720; 1.4136653; 1.4106398
582.96000; 1.4069000; 1.4103348; 1.4071608
583.20000; 1.4051469; 1.4071707; 1.4013396
583.44000; 1.3965638; 1.4054792; 1.3930830
583.68000; 1.3864549; 1.4052856; 1.3829255
583.92000; 1.3802262; 1.4056472; 1.3724033
584.16000; 1.3667186; 1.4050592; 1.3640935
584.40000; 1.3527619; 1.4020442; 1.3606029
584.64000; 1.3499705; 1.3962026; 1.3629738
584.88000; 1.3613738; 1.3878557; 1.3699964
585.12000; 1.3700284; 1.3767409; 1.3790857
585.36000; 1.3815855; 1.3632637; 1.3876925
585.60000; 1.3874007; 1.3512139; 1.3939720
585.84000; 1.3899555; 1.3463806; 1.3966535
586.08000; 1.3918512; 1.3510697; 1.3947557
586.32000; 1.3897634; 1.3618056; 1.3873349
586.56000; 1.3837158; 1.3733887; 1.3731624
586.80000; 1.3720508; 1.3831368; 1.3509544
587.04000; 1.3495181; 1.3903055; 1.3211073
587.28000; 1.3211658; 1.3938382; 1.2881263
587.52000; 1.2752405; 1.3924097; 1.2607599
587.76000; 1.2293831; 1.3856824; 1.2481512
588.00000; 1.2179951; 1.3736267; 1.2545478
588.24000; 1.2245560; 1.3535208; 1.2768568
588.48000; 1.2536513; 1.3204901; 1.3053406
588.72000; 1.2922595; 1.2764642; 1.3333921
588.96000; 1.3231512; 1.2366628; 1.3535093
589.20000; 1.3415271; 1.2194856; 1.3640329
589.44000; 1.3529492; 1.2313137; 1.3669970
589.68000; 1.3550998; 1.2648812; 1.3660860
589.92000; 1.3513969; 1.3042448; 1.3648465
590.16000; 1.3482749; 1.3385553; 1.3652818
590.40000; 1.3472838; 1.3582675; 1.3670608
590.64000; 1.3486115; 1.3648958; 1.3681570
590.88000; 1.3518801; 1.3635306; 1.3668594
591.12000; 1.3557707; 1.3585400; 1.3635326
591.36000; 1.3585521; 1.3546016; 1.3604889
591.60000; 1.3508923; 1.3557361; 1.3601182
591.84000; 1.3474966; 1.3611577; 1.3630519
592.08000; 1.3503578; 1.3652852; 1.3678837
592.32000; 1.3548638; 1.3633423; 1.3723187
592.56000; 1.3580106; 1.3561426; 1.3745160
592.80000; 1.3546928; 1.3494592; 1.3737622
593.04000; 1.3487535; 1.3486829; 1.3705164
593.28000; 1.3435973; 1.3541556; 1.3661520
593.52000; 1.3378774; 1.3620417; 1.3624544
593.76000; 1.3358419; 1.3683103; 1.3608911
594.00000; 1.3401740; 1.3709105; 1.3619866
594.24000; 1.3458933; 1.3695269; 1.3652013
594.48000; 1.3496273; 1.3647606; 1.3693283
594.72000; 1.3529226; 1.3582365; 1.3730437
594.96000; 1.3613683; 1.3527629; 1.3752326
595.20000; 1.3624679; 1.3508034; 1.3750273
595.44000; 1.3578041; 1.3528346; 1.3719237
595.68000; 1.3566151; 1.3575886; 1.3662913
595.92000; 1.3540342; 1.3631308; 1.3597627
596.16000; 1.3482895; 1.3677187; 1.3545403
596.40000; 1.3428474; 1.3704823; 1.3518538
596.64000; 1.3366977; 1.3710589; 1.3512305
596.88000; 1.3345733; 1.3682400; 1.3514301
597.12000; 1.3288872; 1.3607247; 1.3517220
597.36000; 1.3258473; 1.3506157; 1.3519737
597.60000; 1.3305844; 1.3435825; 1.3519504
597.84000; 1.3396655; 1.3426972; 1.3511194
598.08000; 1.3463634; 1.3446821; 1.3490780
598.32000; 1.3435177; 1.3452163; 1.3457834
598.56000; 1.3398377; 1.3445932; 1.3415911
598.80000; 1.3396213; 1.3450908; 1.3364469
599.04000; 1.3316554; 1.3462620; 1.3312071
599.28000; 1.3284307; 1.3459041; 1.3268298
599.52000; 1.3258609; 1.3434488; 1.3238766
599.76000; 1.3255778; 1.3399677; 1.3220313
600.00000; 1.3237693; 1.3359423; 1.3204782
600.24000; 1.3199181; 1.3302567; 1.3187776
600.48000; 1.3143567; 1.3234962; 1.3173237
600.72000; 1.3087951; 1.3181360; 1.3170567
600.96000; 1.3083411; 1.3159915; 1.3188845
601.20000; 1.3149751; 1.3158202; 1.3233057
601.44000; 1.3246571; 1.3149709; 1.3302419
601.68000; 1.3352555; 1.3125109; 1.3388975
601.92000; 1.3445701; 1.3097225; 1.3478030
602.16000; 1.3469417; 1.3085078; 1.3553302
602.40000; 1.3476345; 1.3099756; 1.3604504
602.64000; 1.3496390; 1.3143622; 1.3630882
602.88000; 1.3469676; 1.3218662; 1.3637773
603.12000; 1.3435826; 1.3321922; 1.3630291
603.36000; 1.3433045; 1.3431878; 1.3610422
603.60000; 1.3417691; 1.3517684; 1.3579613
603.84000; 1.3365440; 1.3564306; 1.3542365
604.08000; 1.3360033; 1.3579174; 1.3505037
604.32000; 1.3363961; 1.3578567; 1.3471176
604.56000; 1.3354971; 1.3571942; 1.3441295
604.80000; 1.3352952; 1.3555112; 1.3418942
605.04000; 1.3344077; 1.3519369; 1.3412799
605.28000; 1.3322584; 1.3470200; 1.3427228
605.52000; 1.3345304; 1.3428353; 1.3451198
